date,end_time,mac,start_time,passenger
2018-03-01,11:43:13,cc:2d:b7:6d:54:c5,11:43:13,0
2018-03-01,11:43:14,8a:05:9e:0f:e1:bd,11:43:14,0
2018-03-01,11:43:15,be:27:1c:21:5d:a0,11:43:15,0
2018-03-01,11:43:16,22:59:ae:de:ed:1e,11:43:16,0
2018-03-01,11:43:18,6a:97:ba:f9:16:57,11:43:18,0
2018-03-01,11:43:19,c2:6e:0c:7c:46:0f,11:43:19,0
2018-03-01,11:43:20,3a:6d:b9:fc:72:04,11:43:20,0
2018-03-01,11:43:22,9e:39:f6:85:08:f9,11:43:22,0
2018-03-01,11:43:24,3e:39:6e:56:3f:e6,11:43:24,0
2018-03-01,11:43:25,de:81:8f:73:2d:9f,11:43:25,0
2018-03-01,11:43:35,fe:84:86:15:4b:39,11:43:35,0
2018-03-01,11:43:36,ee:af:83:e3:cf:25,11:43:36,0
2018-03-01,11:43:40,da:a1:19:9b:27:12,11:43:40,0
2018-03-01,11:52:02,d0:b1:28:57:40:fb,11:43:48,0
2018-03-01,11:51:48,b8:27:eb:64:2c:fc,11:43:48,1
2018-03-01,11:43:49,4e:ae:13:f6:4d:30,11:43:49,0
2018-03-01,11:43:51,d0:04:01:89:cf:13,11:43:51,0
2018-03-01,11:43:52,a6:48:d4:cb:70:b7,11:43:52,0
2018-03-01,11:43:53,06:47:b0:13:12:58,11:43:53,0
2018-03-01,11:44:00,de:64:cb:a8:dc:2c,11:44:00,0
2018-03-01,11:44:00,9e:4f:d2:d9:27:7d,11:44:00,0
2018-03-01,11:44:01,a8:96:75:40:29:dd,11:44:01,0
2018-03-01,11:44:01,b4:ae:2b:c2:33:a7,11:44:01,0
2018-03-01,11:44:18,70:ef:00:9b:d7:02,11:44:08,0
2018-03-01,11:44:11,da:a1:19:4a:e9:9d,11:44:11,0
2018-03-01,11:44:13,aa:dc:d4:d4:0c:55,11:44:13,0
2018-03-01,11:44:17,dc:a9:04:84:7d:b5,11:44:17,0
2018-03-01,11:44:19,22:12:3b:cd:04:4b,11:44:19,0
2018-03-01,11:44:20,16:4c:37:b9:e2:f0,11:44:20,0
2018-03-01,11:44:24,1e:7d:6a:4c:9f:d6,11:44:24,0
2018-03-01,11:44:24,7e:2b:f4:6a:75:9c,11:44:24,0
2018-03-01,11:44:26,46:a4:32:71:2c:a6,11:44:26,0
2018-03-01,11:44:27,e2:e0:e7:ce:2e:46,11:44:27,0
2018-03-01,11:45:28,5e:09:f0:b1:83:d2,11:44:28,0
2018-03-01,11:44:30,fa:92:be:55:e7:83,11:44:30,0
2018-03-01,11:44:30,4e:93:77:76:32:42,11:44:30,0
2018-03-01,11:44:31,06:b8:b8:85:c2:e9,11:44:31,0
2018-03-01,11:44:31,da:51:05:7f:8a:d0,11:44:31,0
2018-03-01,11:44:31,da:a1:19:45:65:19,11:44:31,0
2018-03-01,11:44:31,da:a1:19:ab:39:ed,11:44:31,0
2018-03-01,11:44:32,f2:d1:31:b8:c3:95,11:44:32,0
2018-03-01,11:44:34,72:e6:16:d6:4b:af,11:44:34,0
2018-03-01,11:44:34,5a:c3:c0:6e:46:89,11:44:34,0
2018-03-01,11:44:34,12:2b:9b:a9:07:17,11:44:34,0
2018-03-01,11:44:42,4a:8b:09:4b:c6:40,11:44:42,0
2018-03-01,11:44:45,de:a2:74:e4:72:5c,11:44:45,0
2018-03-01,11:44:51,1e:a2:54:5e:89:11,11:44:51,0
2018-03-01,11:44:51,a8:96:75:08:4c:37,11:44:51,0
2018-03-01,11:44:51,ea:8c:af:fb:78:0b,11:44:51,0
2018-03-01,11:44:51,c2:fb:56:b3:68:a5,11:44:51,0
2018-03-01,11:44:52,ce:55:4a:87:93:8a,11:44:52,0
2018-03-01,11:44:52,1a:03:6b:e1:26:43,11:44:52,0
2018-03-01,11:44:57,aa:aa:47:84:cd:20,11:44:57,0
2018-03-01,11:45:02,22:38:0d:16:94:43,11:45:02,0
2018-03-01,11:45:02,da:a1:19:2e:cd:81,11:45:02,0
2018-03-01,11:45:02,16:86:ac:34:db:70,11:45:02,0
2018-03-01,11:45:04,5a:0c:50:f3:3e:4a,11:45:04,0
2018-03-01,11:45:04,5a:42:4c:b5:17:df,11:45:04,0
2018-03-01,11:45:05,e6:a5:2d:41:38:70,11:45:05,0
2018-03-01,11:45:06,d2:3a:4f:2c:6f:18,11:45:06,0
2018-03-01,11:45:07,62:c2:0b:50:aa:b3,11:45:07,0
2018-03-01,11:45:09,72:e9:27:6e:40:c8,11:45:09,0
2018-03-01,11:45:11,e2:53:8e:fe:6e:3c,11:45:11,0
2018-03-01,11:45:31,52:67:eb:a6:8d:69,11:45:31,0
2018-03-01,11:45:31,92:63:5f:c1:52:8c,11:45:31,0
2018-03-01,11:45:32,ae:c6:bc:a7:5f:32,11:45:32,0
2018-03-01,11:45:33,da:a1:19:94:fc:b0,11:45:33,0
2018-03-01,11:45:33,da:a1:19:fa:f0:a4,11:45:33,0
2018-03-01,11:45:36,1a:8a:31:ff:75:9a,11:45:36,0
2018-03-01,11:45:38,5a:45:ad:ed:d3:a1,11:45:38,0
2018-03-01,11:45:39,2a:e2:8c:09:0b:36,11:45:39,0
2018-03-01,11:45:39,a8:96:75:e1:93:7e,11:45:39,0
2018-03-01,11:45:42,6e:88:5c:27:98:fa,11:45:42,0
2018-03-01,11:45:50,ce:04:bb:36:7f:67,11:45:50,0
2018-03-01,11:45:50,06:30:a6:0d:d5:5d,11:45:50,0
2018-03-01,11:45:50,2a:fb:dc:4f:17:25,11:45:50,0
2018-03-01,11:45:50,46:b3:97:d2:ee:6a,11:45:50,0
2018-03-01,11:45:53,92:71:4d:a3:c5:3f,11:45:53,0
2018-03-01,11:45:55,56:d9:8f:0c:83:b5,11:45:55,0
2018-03-01,11:45:56,de:06:2b:e4:71:c0,11:45:56,0
2018-03-01,11:45:56,a2:8c:32:56:4f:69,11:45:56,0
2018-03-01,11:45:57,0e:b3:df:f9:0d:d1,11:45:57,0
2018-03-01,11:45:58,4a:48:50:9c:24:78,11:45:58,0
2018-03-01,11:46:03,46:61:42:88:fa:81,11:46:03,0
2018-03-01,11:46:04,e2:9e:4b:05:ea:56,11:46:04,0
2018-03-01,11:46:07,56:6a:fa:d1:c6:2e,11:46:07,0
2018-03-01,11:46:10,c6:f7:94:0e:55:70,11:46:10,0
2018-03-01,11:46:11,0a:c7:03:99:ac:82,11:46:11,0
2018-03-01,11:46:11,1e:56:ab:5f:00:b8,11:46:11,0
2018-03-01,11:46:12,da:84:f3:26:8d:d2,11:46:12,0
2018-03-01,11:46:14,b6:7e:0c:2e:21:21,11:46:14,0
2018-03-01,11:46:16,0e:f9:ba:25:23:15,11:46:16,0
2018-03-01,11:46:16,12:02:f3:22:f1:78,11:46:16,0
2018-03-01,11:46:20,76:72:0f:11:96:cb,11:46:20,0
2018-03-01,11:46:20,42:6b:8f:01:e3:9f,11:46:20,0
2018-03-01,11:46:21,0a:50:82:b4:33:fb,11:46:21,0
2018-03-01,11:46:27,1e:64:b6:63:15:22,11:46:27,0
2018-03-01,11:46:34,84:89:ad:b1:df:59,11:46:31,0
2018-03-01,11:46:32,da:a1:19:4d:c4:3f,11:46:32,0
2018-03-01,11:46:33,26:b0:dc:c3:2c:9f,11:46:33,0
2018-03-01,11:46:33,e6:26:dd:c3:20:d7,11:46:33,0
2018-03-01,11:46:54,5C:59:48:CA:B7:55,11:46:34,0
2018-03-01,11:46:38,b6:da:94:df:a1:83,11:46:38,0
2018-03-01,11:46:43,18:65:90:d2:de:81,11:46:43,0
2018-03-01,11:46:46,42:35:b9:81:c7:f2,11:46:46,0
2018-03-01,11:51:19,48:db:50:35:d4:e7,11:46:48,1
2018-03-01,11:46:48,be:da:f9:31:87:4d,11:46:48,0
2018-03-01,11:46:52,da:a1:19:fb:1b:cf,11:46:52,0
2018-03-01,11:46:53,f6:7a:c5:d6:ee:76,11:46:53,0
2018-03-01,11:51:07,00:18:16:10:16:63,11:46:54,1
2018-03-01,11:46:58,ce:ee:0e:cb:98:99,11:46:58,0
2018-03-01,11:47:07,da:a1:19:2b:8e:5e,11:47:07,0
2018-03-01,11:47:07,da:7e:5a:69:40:66,11:47:07,0
2018-03-01,11:47:17,a8:66:7f:11:49:3b,11:47:09,0
2018-03-01,11:47:11,f4:8c:50:73:5d:ed,11:47:11,0
2018-03-01,11:47:12,da:a1:19:f5:02:b6,11:47:12,0
2018-03-01,11:47:13,62:d6:a4:da:3e:0d,11:47:13,0
2018-03-01,11:48:49,40:4e:36:88:22:0d,11:47:15,0
2018-03-01,11:48:48,a0:d7:95:77:ba:d5,11:47:17,0
2018-03-01,11:47:22,e2:2a:52:13:53:61,11:47:22,0
2018-03-01,11:47:27,bc:6c:21:d2:b0:23,11:47:27,0
2018-03-01,11:48:02,d2:82:6f:a5:e0:8a,11:47:30,0
2018-03-01,11:47:31,4a:47:a2:95:4e:06,11:47:31,0
2018-03-01,11:47:33,92:8a:8b:7e:d6:9f,11:47:33,0
2018-03-01,11:47:36,26:85:4c:4e:63:b8,11:47:36,0
2018-03-01,11:47:37,ac:bc:32:9f:de:cb,11:47:37,0
2018-03-01,11:47:39,1a:d5:5e:32:7e:98,11:47:39,0
2018-03-01,11:47:40,6a:0b:6b:96:35:fb,11:47:40,0
2018-03-01,11:47:41,8c:85:90:7f:38:ee,11:47:41,0
2018-03-01,11:47:42,ee:7c:a3:5e:98:b1,11:47:42,0
2018-03-01,11:47:44,da:a1:19:b3:1b:cf,11:47:44,0
2018-03-01,11:47:47,3c:a9:f4:25:06:38,11:47:47,0
2018-03-01,11:47:49,2a:f5:ba:d4:7f:a1,11:47:48,0
2018-03-01,11:48:14,00:1e:8f:3b:7b:10,11:47:51,0
2018-03-01,11:47:53,f2:21:24:58:cc:5d,11:47:53,0
2018-03-01,11:47:54,18:21:95:ba:a6:57,11:47:54,0
2018-03-01,11:47:54,8e:13:be:aa:a6:1b,11:47:54,0
2018-03-01,11:47:55,c6:46:43:a6:de:ee,11:47:55,0
2018-03-01,11:48:38,80:b0:3d:ae:6b:d2,11:47:58,0
2018-03-01,11:48:00,9e:cf:4c:e6:14:b3,11:48:00,0
2018-03-01,11:50:08,6c:94:f8:bf:da:e1,11:48:04,0
2018-03-01,11:49:30,4c:74:bf:1e:4f:17,11:48:08,0
2018-03-01,11:48:13,c2:e8:b3:42:02:81,11:48:13,0
2018-03-01,11:48:14,62:06:1a:1e:2b:94,11:48:14,0
2018-03-01,11:48:14,da:a1:19:14:0a:be,11:48:14,0
2018-03-01,11:48:16,da:a1:19:3e:f2:49,11:48:16,0
2018-03-01,11:48:38,10:E5:DD:52:62:61,11:48:17,0
2018-03-01,11:48:17,f0:d7:aa:b8:9f:e1,11:48:17,0
2018-03-01,11:48:18,12:2d:97:55:ee:23,11:48:18,0
2018-03-01,11:48:21,00:1f:1f:ee:03:dd,11:48:21,0
2018-03-01,11:48:23,a0:cc:2b:92:0e:1a,11:48:23,0
2018-03-01,11:48:28,f0:d7:aa:3a:ee:32,11:48:28,0
2018-03-01,11:48:29,22:92:ab:7f:8e:14,11:48:29,0
2018-03-01,11:48:30,7e:7a:22:e8:2e:54,11:48:30,0
2018-03-01,11:48:31,a0:c9:a0:e7:6e:a0,11:48:31,0
2018-03-01,11:48:34,76:2b:7f:c3:62:82,11:48:34,0
2018-03-01,11:48:34,ba:6a:bf:82:c4:61,11:48:34,0
2018-03-01,11:48:35,42:43:46:90:07:36,11:48:35,0
2018-03-01,11:48:36,22:0e:2e:4c:9b:be,11:48:36,0
2018-03-01,11:48:40,7c:67:a2:bc:27:67,11:48:40,0
2018-03-01,11:48:42,0e:fb:a5:55:2f:38,11:48:42,0
2018-03-01,11:48:46,da:a1:19:4e:44:f8,11:48:46,0
2018-03-01,11:48:46,f0:d7:aa:b5:f9:a9,11:48:46,0
2018-03-01,11:48:47,16:97:eb:93:c3:44,11:48:47,0
2018-03-01,11:48:51,b6:2f:18:37:85:59,11:48:51,0
2018-03-01,11:48:52,3e:d6:f0:67:85:fc,11:48:52,0
2018-03-01,11:48:57,ea:12:5a:6c:47:d9,11:48:57,0
2018-03-01,11:49:00,da:78:04:e9:65:f3,11:49:00,0
2018-03-01,11:49:02,46:db:6d:28:52:54,11:49:02,0
2018-03-01,11:49:04,26:f1:ac:e6:dc:0f,11:49:04,0
2018-03-01,11:49:09,5a:c4:fc:1a:6e:a4,11:49:09,0
2018-03-01,11:49:13,32:c6:30:7a:14:83,11:49:13,0
2018-03-01,11:49:17,da:a1:19:d0:38:23,11:49:17,0
2018-03-01,11:49:21,f2:af:2f:ec:14:8e,11:49:21,0
2018-03-01,11:49:22,52:49:2a:58:5f:a5,11:49:22,0
2018-03-01,11:49:25,ba:ba:3b:9c:cd:a0,11:49:25,0
2018-03-01,11:49:25,f0:d7:aa:7c:9a:4a,11:49:25,0
2018-03-01,11:51:51,f0:d7:aa:89:a2:ee,11:49:28,0
2018-03-01,11:49:30,14:56:8e:81:45:4b,11:49:30,0
2018-03-01,11:49:30,72:91:64:5f:7a:e0,11:49:30,0
2018-03-01,11:49:33,8e:e7:70:ae:6d:05,11:49:33,0
2018-03-01,11:49:35,98:5f:d3:55:7f:0e,11:49:35,0
2018-03-01,11:49:38,66:ad:39:05:d8:3e,11:49:38,0
2018-03-01,11:49:43,62:f0:a7:5a:fe:e8,11:49:43,0
2018-03-01,11:49:46,e2:ba:4c:a5:6d:02,11:49:46,0
2018-03-01,11:49:48,da:a1:19:f1:22:0d,11:49:48,0
2018-03-01,11:49:48,da:a1:19:a1:40:f4,11:49:48,0
2018-03-01,11:49:48,d2:74:7c:d5:4f:cf,11:49:48,0
2018-03-01,11:49:57,da:94:f0:59:22:e3,11:49:57,0
2018-03-01,11:50:05,3e:fb:a2:c6:bd:a1,11:50:05,0
2018-03-01,11:50:08,dc:a9:04:76:e5:2f,11:50:08,0
2018-03-01,11:50:31,10:C6:FC:58:6C:02,11:50:10,0
2018-03-01,11:50:11,2e:72:de:f2:9b:53,11:50:11,0
2018-03-01,11:50:11,b8:53:ac:6c:ba:a6,11:50:11,0
2018-03-01,11:50:25,b2:62:78:b4:dd:73,11:50:25,0
2018-03-01,11:50:34,5a:6d:8e:f3:9d:1c,11:50:34,0
2018-03-01,11:50:35,c6:36:59:a4:58:7f,11:50:35,0
2018-03-01,11:50:38,ba:20:35:c7:13:de,11:50:38,0
2018-03-01,11:50:40,d2:d5:d5:eb:8c:ee,11:50:40,0
2018-03-01,11:50:46,c2:bc:a1:77:4c:af,11:50:46,0
2018-03-01,11:50:47,50:65:f3:10:6d:6a,11:50:47,0
2018-03-01,11:50:49,da:a1:19:24:e3:4b,11:50:49,0
2018-03-01,11:50:50,f0:d7:aa:34:c2:3d,11:50:50,0
2018-03-01,11:50:53,02:52:9b:31:23:bb,11:50:53,0
2018-03-01,11:50:57,2a:e4:bb:40:f2:63,11:50:57,0
2018-03-01,11:50:58,de:fa:07:4f:50:c3,11:50:58,0
2018-03-01,11:51:01,f0:d7:aa:4c:59:d2,11:51:01,0
2018-03-01,11:51:08,32:ab:5e:0b:45:46,11:51:08,0
2018-03-01,11:51:14,de:04:40:13:f1:e1,11:51:14,0
2018-03-01,11:51:21,ea:f0:88:dd:18:24,11:51:21,0
2018-03-01,11:51:48,00:1E:AE:0C:EC:40,11:51:22,0
2018-03-01,11:51:33,fc:db:b3:40:9c:a5,11:51:33,0
2018-03-01,11:51:40,98:5f:d3:ce:a0:6c,11:51:40,0
2018-03-01,11:51:41,98:01:a7:b5:88:8d,11:51:41,0
2018-03-01,11:51:41,c6:89:21:b2:96:0c,11:51:41,0
2018-03-01,11:51:47,72:c8:86:97:c7:66,11:51:47,0
2018-03-01,11:51:50,da:a1:19:1b:4c:00,11:51:50,0
2018-03-01,11:51:54,ec:08:6b:e7:03:eb,11:51:54,0
2018-03-01,11:51:56,da:a1:19:06:76:42,11:51:56,0
2018-03-01,11:52:01,da:a1:19:9d:86:3a,11:52:01,0
2018-03-01,11:52:02,92:fd:6f:93:7c:b5,11:52:02,0
2018-03-01,11:52:02,74:da:38:11:49:f4,11:52:02,0
2018-03-01,11:52:02,f4:f5:d8:b9:b2:44,11:52:02,0
2018-03-01,11:52:03,a6:c2:07:7b:ea:8d,11:52:03,0
2018-03-01,11:52:04,02:83:65:40:da:63,11:52:04,0
2018-03-01,11:52:08,da:de:d1:90:d0:90,11:52:08,0
2018-03-01,11:52:10,28:f0:76:2f:e6:9e,11:52:10,0
2018-03-01,11:52:11,1e:0b:1c:09:ea:97,11:52:11,0
2018-03-01,11:52:14,5e:fd:1d:fc:cf:79,11:52:14,0
2018-03-01,11:52:16,12:1c:07:ad:ae:6f,11:52:16,0
2018-03-01,11:52:17,1e:82:be:92:65:aa,11:52:17,0
2018-03-06,07:40:33,00:80:92:c9:63:3d,07:40:33,0
2018-03-06,08:25:07,b8:27:eb:64:2c:fc,07:40:36,1
2018-03-06,08:20:46,00:fc:8b:04:71:12,07:40:44,1
2018-03-06,07:40:46,f4:31:c3:7a:95:9d,07:40:46,0
2018-03-06,07:42:43,f4:5c:89:ba:3e:1f,07:40:52,0
2018-03-06,07:40:52,b6:d5:8e:da:ef:f6,07:40:52,0
2018-03-06,07:41:37,d4:a3:3d:bc:33:ec,07:40:52,0
2018-03-06,07:40:54,00:1f:1f:ee:03:dd,07:40:52,0
2018-03-06,07:40:56,c4:85:08:81:06:23,07:40:56,0
2018-03-06,07:40:57,f4:31:c3:22:82:46,07:40:57,0
2018-03-06,08:25:38,5c:af:06:61:89:9b,07:40:59,1
2018-03-06,07:41:53,bc:9f:ef:e1:33:15,07:41:04,0
2018-03-06,07:42:25,18:65:90:d6:29:6b,07:41:04,0
2018-03-06,07:41:12,00:1e:8f:3b:7b:10,07:41:09,0
2018-03-06,07:41:39,21:71:0B:1A:62:61,07:41:12,0
2018-03-06,07:41:16,8c:85:90:1f:32:a9,07:41:16,0
2018-03-06,07:41:24,b2:75:94:e3:65:f0,07:41:24,0
2018-03-06,07:43:01,e4:a4:71:86:bd:e3,07:41:28,0
2018-03-06,07:41:30,1a:09:79:2a:f4:42,07:41:30,0
2018-03-06,07:41:43,90:60:f1:ac:4f:6d,07:41:38,0
2018-03-06,07:41:41,2e:8d:76:dc:d3:7f,07:41:41,0
2018-03-06,07:41:53,be:17:55:c4:5c:87,07:41:53,0
2018-03-06,07:42:20,6B:C0:B0:FE:62:61,07:41:54,0
2018-03-06,07:41:54,7e:06:a6:6d:fe:bd,07:41:54,0
2018-03-06,07:41:59,da:a1:19:ff:e8:9c,07:41:59,0
2018-03-06,07:41:59,da:a1:19:2d:84:38,07:41:59,0
2018-03-06,07:42:01,a8:b8:6e:7c:d1:66,07:42:01,0
2018-03-06,07:42:04,a8:b8:6e:61:20:a8,07:42:04,0
2018-03-06,07:42:05,a8:b8:6e:fc:35:7e,07:42:05,0
2018-03-06,07:42:12,d6:83:ce:f4:41:ad,07:42:12,0
2018-03-06,07:42:14,a8:b8:6e:ed:8b:4c,07:42:14,0
2018-03-06,07:42:15,a8:b8:6e:0e:49:cc,07:42:15,0
2018-03-06,07:42:16,a8:b8:6e:bc:94:fe,07:42:16,0
2018-03-06,07:42:21,a8:b8:6e:b0:eb:6d,07:42:21,0
2018-03-06,07:42:22,a8:b8:6e:76:c5:0a,07:42:22,0
2018-03-06,07:42:23,da:a1:19:2f:41:a2,07:42:23,0
2018-03-06,07:42:24,a8:b8:6e:08:82:ec,07:42:24,0
2018-03-06,07:42:25,a8:b8:6e:b3:31:3a,07:42:25,0
2018-03-06,07:42:29,da:a1:19:6c:b0:64,07:42:29,0
2018-03-06,07:42:29,da:a1:19:ea:9c:87,07:42:29,0
2018-03-06,07:42:30,7e:ec:5a:89:89:0e,07:42:30,0
2018-03-06,07:42:30,b8:1d:aa:d3:9b:00,07:42:30,0
2018-03-06,07:42:32,00:80:92:b1:15:b6,07:42:32,0
2018-03-06,07:42:34,a8:b8:6e:6d:ed:0e,07:42:34,0
2018-03-06,07:42:35,a8:b8:6e:73:c4:a2,07:42:35,0
2018-03-06,08:09:17,48:db:50:35:d4:e7,07:42:48,1
2018-03-06,07:42:53,2e:fd:c8:94:7d:a3,07:42:53,0
2018-03-06,07:43:02,72:59:45:4f:a4:9f,07:43:02,0
2018-03-06,07:43:05,c2:c9:58:08:25:29,07:43:05,0
2018-03-06,07:43:10,52:ae:2b:da:d0:d4,07:43:10,0
2018-03-06,07:45:42,ae:83:56:5e:70:59,07:43:15,0
2018-03-06,07:43:18,56:a8:79:b8:77:05,07:43:18,0
2018-03-06,07:43:24,2a:e7:70:97:12:f0,07:43:24,0
2018-03-06,07:43:40,bc:76:5e:2f:8f:fb,07:43:40,0
2018-03-06,07:44:12,ac:bc:32:af:85:b5,07:43:51,0
2018-03-06,07:44:13,00:13:43:30:74:6C,07:43:58,0
2018-03-06,07:44:13,00:05:4F:B3:6B:8C,07:43:58,0
2018-03-06,07:44:13,94:B2:CC:30:54:A8,07:43:58,0
2018-03-06,07:44:02,da:a1:19:db:d5:c0,07:44:02,0
2018-03-06,07:44:02,da:a1:19:c9:b2:9d,07:44:02,0
2018-03-06,07:44:03,8e:bd:c7:8e:f4:32,07:44:03,0
2018-03-06,07:44:14,7e:9a:25:67:ed:36,07:44:14,0
2018-03-06,07:44:24,da:a1:19:b4:d4:e0,07:44:24,0
2018-03-06,07:44:30,da:a1:19:ed:0d:c1,07:44:30,0
2018-03-06,07:44:30,da:a1:19:93:b3:9e,07:44:30,0
2018-03-06,07:44:31,78:7b:8a:7c:78:6e,07:44:31,0
2018-03-06,07:44:31,3e:ab:32:8d:24:0f,07:44:31,0
2018-03-06,07:44:38,7e:4a:0d:7a:4e:60,07:44:38,0
2018-03-06,07:44:42,50:8c:b1:ca:87:93,07:44:42,0
2018-03-06,07:44:51,72:d4:02:b2:43:2b,07:44:51,0
2018-03-06,07:44:55,be:51:d3:1f:87:04,07:44:55,0
2018-03-06,07:44:59,d6:24:b5:71:98:db,07:44:59,0
2018-03-06,07:45:00,4e:31:f3:33:4e:0a,07:45:00,0
2018-03-06,07:45:30,00:17:53:11:65:11,07:45:09,0
2018-03-06,07:45:09,b0:e5:ed:a0:01:0f,07:45:09,0
2018-03-06,07:45:10,e2:88:f7:2d:32:ac,07:45:10,0
2018-03-06,07:45:33,8e:bf:92:6a:e4:72,07:45:33,0
2018-03-06,07:45:51,72:09:96:3a:5a:d7,07:45:51,0
2018-03-06,07:46:32,D0:7E:35:B2:B3:43,07:46:06,0
2018-03-06,07:46:28,88:e7:12:01:c2:1f,07:46:08,0
2018-03-06,07:46:22,c8:3a:6b:ac:4e:06,07:46:08,0
2018-03-06,07:46:16,88:e7:12:01:b6:92,07:46:16,0
2018-03-06,07:46:16,88:e7:12:01:c2:2b,07:46:16,0
2018-03-06,07:46:22,88:e7:12:01:d0:01,07:46:22,0
2018-03-06,07:46:26,da:a1:19:b0:2f:55,07:46:25,0
2018-03-06,07:46:31,da:a1:19:8a:84:6f,07:46:31,0
2018-03-06,07:46:39,ba:d1:bb:32:aa:6d,07:46:39,0
2018-03-06,07:46:59,10:f1:f2:6a:8f:4e,07:46:43,0
2018-03-06,07:47:08,94:B2:CC:28:4D:F4,07:46:47,0
2018-03-06,07:46:48,6a:cf:1d:0d:da:d7,07:46:48,0
2018-03-06,07:46:48,d2:e5:46:c6:c4:b9,07:46:48,0
2018-03-06,07:47:13,30:19:66:c8:be:02,07:47:13,0
2018-03-06,07:47:23,da:5e:29:01:47:ef,07:47:23,0
2018-03-06,07:47:29,3a:41:af:e7:4f:3f,07:47:29,0
2018-03-06,07:47:40,a6:97:68:fa:71:01,07:47:40,0
2018-03-06,07:47:44,b6:2e:6a:cf:1b:a5,07:47:44,0
2018-03-06,07:47:46,a6:6c:9a:42:fa:cc,07:47:46,0
2018-03-06,07:47:48,1e:91:05:60:93:ab,07:47:48,0
2018-03-06,07:47:50,de:7b:73:ae:73:a5,07:47:50,0
2018-03-06,07:47:56,92:b0:3b:6e:69:c8,07:47:56,0
2018-03-06,07:47:57,a6:5b:c7:ec:84:66,07:47:57,0
2018-03-06,07:48:04,da:a1:19:1d:4e:02,07:48:04,0
2018-03-06,07:48:05,2e:b6:8b:ea:81:c0,07:48:05,0
2018-03-06,07:48:10,46:91:67:de:fb:5f,07:48:10,0
2018-03-06,07:48:10,92:5f:2e:4e:f3:66,07:48:10,0
2018-03-06,07:48:11,6e:22:41:e4:f5:7b,07:48:11,0
2018-03-06,07:48:17,f8:e9:03:c9:f3:3c,07:48:12,0
2018-03-06,07:48:14,96:7e:b3:5e:9c:9b,07:48:14,0
2018-03-06,07:48:35,00:25:00:C2:47:FC,07:48:15,0
2018-03-06,08:09:37,c0:ce:cd:e9:79:85,07:48:16,1
2018-03-06,07:48:17,4a:8b:49:1b:2d:90,07:48:17,0
2018-03-06,07:48:20,ee:a7:e5:5c:9e:8b,07:48:20,0
2018-03-06,07:48:25,f6:50:43:2b:3d:72,07:48:25,0
2018-03-06,07:48:25,da:a1:19:60:b1:4e,07:48:25,0
2018-03-06,07:48:31,da:a1:19:57:9b:86,07:48:31,0
2018-03-06,07:48:33,76:87:09:02:de:06,07:48:33,0
2018-03-06,07:48:39,46:72:97:be:b1:6a,07:48:34,0
2018-03-06,07:48:42,56:c9:b8:a3:ae:0a,07:48:42,0
2018-03-06,07:48:47,5a:a2:29:c5:80:b1,07:48:47,0
2018-03-06,07:48:52,ae:a9:b4:f0:c3:e1,07:48:52,0
2018-03-06,07:48:59,b2:4f:9b:9c:ca:b0,07:48:59,0
2018-03-06,07:49:00,86:ed:ef:4e:40:e0,07:49:00,0
2018-03-06,07:49:03,38:d2:69:32:bd:6d,07:49:03,0
2018-03-06,07:49:05,74:75:48:72:76:33,07:49:05,0
2018-03-06,07:49:34,58:40:4E:16:31:32,07:49:07,0
2018-03-06,07:49:13,7a:59:93:a7:6b:84,07:49:13,0
2018-03-06,07:49:14,f6:e7:35:9c:ce:46,07:49:14,0
2018-03-06,07:49:15,0e:ab:a7:ca:15:81,07:49:15,0
2018-03-06,07:49:16,be:be:c8:c3:a0:20,07:49:16,0
2018-03-06,07:49:28,78:4b:87:41:6f:29,07:49:16,0
2018-03-06,07:49:16,52:fd:85:6c:34:70,07:49:16,0
2018-03-06,07:54:37,a8:b8:6e:17:d6:f6,07:49:17,0
2018-03-06,07:49:18,24:4b:03:37:59:01,07:49:18,0
2018-03-06,07:49:19,de:ca:42:b2:e8:1a,07:49:19,0
2018-03-06,07:49:19,e6:3c:55:70:8b:19,07:49:19,0
2018-03-06,07:49:21,52:61:27:68:0e:6e,07:49:21,0
2018-03-06,07:49:21,b8:86:87:eb:f5:83,07:49:21,0
2018-03-06,07:49:21,d2:4d:4b:a8:1d:52,07:49:21,0
2018-03-06,07:49:22,b8:d7:af:67:74:53,07:49:22,0
2018-03-06,07:49:23,1a:a4:1e:b2:8e:8f,07:49:23,0
2018-03-06,07:49:24,2a:14:4e:95:6f:6f,07:49:24,0
2018-03-06,07:49:25,4a:07:bc:15:e7:f8,07:49:25,0
2018-03-06,07:49:25,2e:35:1a:f5:3d:4c,07:49:25,0
2018-03-06,07:49:25,6a:56:0f:e1:d4:ff,07:49:25,0
2018-03-06,07:49:26,3e:fe:17:0f:9a:a9,07:49:26,0
2018-03-06,07:49:27,66:9d:59:d0:45:35,07:49:27,0
2018-03-06,07:49:28,00:04:20:eb:b3:53,07:49:28,0
2018-03-06,07:49:29,3a:f0:a9:40:1c:bd,07:49:29,0
2018-03-06,07:49:30,92:be:79:aa:d3:0d,07:49:30,0
2018-03-06,07:49:32,96:17:23:51:f0:28,07:49:32,0
2018-03-06,07:49:32,08:df:1f:05:13:f8,07:49:32,0
2018-03-06,07:49:33,d2:c2:63:36:0c:09,07:49:33,0
